,index,TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,dt
975,40,1:35 PM,78.8,42.8,28,29.92,10,West,4.6,34.5,,,Clear,260,14-06-2016 17:55
976,41,1:55 PM,78.8,41,26,29.92,10,WSW,6.9,-,,,Clear,250,14-06-2016 18:00
977,42,2:00 PM,78.8,42.8,28,29.92,10,West,10.4,18.4,,,Clear,260,14-06-2016 18:35
978,43,2:35 PM,80.6,42.8,26,29.91,10,WSW,6.9,-,,,Clear,250,14-06-2016 18:55
979,44,2:55 PM,80.6,44.6,28,29.92,10,West,9.2,-,,,Clear,260,14-06-2016 19:00
980,45,3:00 PM,80.6,44.6,28,29.91,10,WSW,10.4,-,,,Clear,250,14-06-2016 19:35
981,46,3:35 PM,80.6,44.6,28,29.91,10,WSW,8.1,-,,,Clear,250,14-06-2016 19:55
982,47,3:55 PM,80.6,44.6,28,29.91,10,WSW,5.8,-,,,Clear,250,14-06-2016 20:00
983,48,4:00 PM,80.6,44.6,28,29.9,10,WSW,6.9,47.2,,,Clear,240,14-06-2016 20:35
984,49,4:35 PM,80.6,44.6,28,29.9,10,West,5.8,-,,,Clear,260,14-06-2016 20:55
985,50,4:55 PM,80.6,44.6,28,29.9,10,WSW,5.8,17.3,,,Clear,240,14-06-2016 21:00
986,51,5:00 PM,82.4,44.6,26,29.89,10,WNW,5.8,-,,,Clear,290,14-06-2016 21:35
987,52,5:35 PM,82.4,42.8,25,29.89,10,West,8.1,-,,,Clear,260,14-06-2016 21:55
988,53,5:55 PM,82.4,44.6,26,29.9,10,West,10.4,-,,,Clear,260,14-06-2016 22:00
989,54,6:00 PM,80.6,44.6,28,29.9,10,West,8.1,-,,,Clear,260,14-06-2016 22:35
990,55,6:35 PM,80.6,44.6,28,29.9,10,West,6.9,-,,,Clear,260,14-06-2016 22:55
991,56,6:55 PM,78.8,44.6,30,29.91,10,West,8.1,-,,,Clear,260,14-06-2016 23:00
992,57,7:00 PM,78.8,44.6,30,29.91,10,NW,3.5,-,,,Clear,310,14-06-2016 23:35
993,58,7:35 PM,77,44.6,32,29.91,10,Calm,Calm,-,,,Clear,0,14-06-2016 23:55
994,59,7:55 PM,77,44.6,32,29.92,10,West,3.5,-,,,Clear,270,15-06-2016 00:00
995,60,8:00 PM,75.2,44.6,34,29.92,10,Calm,Calm,-,,,Clear,0,15-06-2016 00:35
996,61,8:35 PM,75.2,44.6,34,29.92,10,Calm,Calm,-,,,Clear,0,15-06-2016 00:55
997,62,8:55 PM,75.2,44.6,34,29.93,10,Calm,Calm,-,,,Clear,0,15-06-2016 01:00
998,63,9:00 PM,75.2,44.6,34,29.93,10,Calm,Calm,-,,,Clear,0,15-06-2016 01:35
999,64,9:35 PM,75.2,44.6,34,29.94,10,Calm,Calm,-,,,Clear,0,15-06-2016 01:55
1000,65,9:55 PM,75.2,44.6,34,29.95,10,Calm,Calm,-,,,Clear,0,15-06-2016 02:00
1001,66,10:00 PM,73.4,44.6,36,29.95,10,WSW,3.5,-,,,Clear,250,15-06-2016 02:35
1002,67,10:35 PM,73.4,44.6,36,29.96,10,Calm,Calm,-,,,Clear,0,15-06-2016 02:55
1003,68,10:55 PM,73.4,46.4,38,29.96,10,Calm,Calm,-,,,Clear,0,15-06-2016 03:00
1004,69,11:00 PM,73.4,46.4,38,29.97,10,Calm,Calm,-,,,Clear,0,15-06-2016 03:35
1005,70,11:35 PM,71.6,48.2,43,29.97,10,Calm,Calm,-,,,Clear,0,15-06-2016 03:55
1006,71,11:55 PM,71.6,48.2,43,29.98,10,Calm,Calm,-,,,Clear,0,15-06-2016 04:35
1007,0,12:35 AM,71.6,48.2,43,29.98,10,Calm,Calm,-,,,Clear,0,15-06-2016 04:55
1008,1,12:55 AM,71.6,48.2,43,29.98,10,Calm,Calm,-,,,Clear,0,15-06-2016 05:00
1009,2,1:00 AM,69.8,46.4,43,29.98,10,WSW,5.8,-,,,Clear,250,15-06-2016 05:35
1010,3,1:35 AM,69.8,48.2,46,29.98,10,West,3.5,-,,,Clear,260,15-06-2016 05:55
1011,4,1:55 AM,69.8,48.2,46,29.98,10,Calm,Calm,-,,,Clear,0,15-06-2016 06:00
1012,5,2:00 AM,69.8,46.4,43,29.97,10,Calm,Calm,-,,,Clear,0,15-06-2016 06:35
1013,6,2:35 AM,69.8,48.2,46,29.96,10,NE,5.8,-,,,Clear,50,15-06-2016 06:55
1014,7,2:55 AM,69.8,51.8,53,29.96,10,ENE,3.5,-,,,Clear,60,15-06-2016 07:00
1015,8,3:00 AM,69.8,50,49,29.96,10,Calm,Calm,-,,,Clear,0,15-06-2016 07:35
1016,9,3:35 AM,68,48.2,49,29.96,10,West,3.5,-,,,Clear,270,15-06-2016 07:55
1017,10,3:55 AM,66.2,53.6,64,29.97,10,West,5.8,-,,,Clear,270,15-06-2016 08:00
1018,11,4:00 AM,66.2,51.8,60,29.97,10,West,4.6,-,,,Clear,270,15-06-2016 08:35
1019,12,4:35 AM,66.2,51.8,60,29.96,10,West,5.8,-,,,Clear,260,15-06-2016 08:55
1020,13,4:55 AM,66.2,50,56,29.97,10,Calm,Calm,-,,,Clear,0,15-06-2016 09:00
1021,14,5:00 AM,66.2,48.2,52,29.97,10,West,3.5,-,,,Clear,280,15-06-2016 09:35
1022,15,5:35 AM,66.2,48.2,52,29.97,10,West,3.5,-,,,Clear,270,15-06-2016 09:55
1023,16,5:55 AM,66.2,48.2,52,29.97,10,West,3.5,-,,,Clear,270,15-06-2016 10:00
1024,17,6:00 AM,66.2,50,56,29.98,10,West,5.8,-,,,Clear,270,15-06-2016 10:35
1025,18,6:35 AM,66.2,51.8,60,29.98,10,West,4.6,-,,,Clear,270,15-06-2016 10:55
1026,19,6:55 AM,66.2,51.8,60,29.98,10,WSW,4.6,-,,,Clear,250,15-06-2016 11:00
1027,20,7:00 AM,66.2,51.8,60,29.99,10,WSW,6.9,-,,,Clear,250,15-06-2016 11:35
1028,21,7:35 AM,66.2,53.6,64,30,10,WSW,5.8,-,,,Clear,240,15-06-2016 11:55
1029,22,7:55 AM,66.2,55.4,68,30,10,SW,4.6,-,,,Clear,230,15-06-2016 12:00
1030,23,8:00 AM,66.2,53.6,64,30,10,SW,5.8,-,,,Clear,230,15-06-2016 12:35
1031,24,8:35 AM,66.2,53.6,64,30,10,SW,4.6,-,,,Clear,230,15-06-2016 12:55
1032,25,8:55 AM,69.8,51.8,53,30,10,Calm,Calm,-,,,Clear,0,15-06-2016 13:00
1033,26,9:00 AM,71.6,48.2,43,30,10,West,5.8,-,,,Clear,260,15-06-2016 13:35
1034,27,9:35 AM,75.2,46.4,36,29.99,10,West,4.6,-,,,Clear,280,15-06-2016 13:55
1035,28,9:55 AM,75.2,46.4,36,29.99,10,WSW,3.5,-,,,Clear,240,15-06-2016 14:00
1036,29,10:00 AM,75.2,48.2,38,29.98,10,SW,4.6,-,,,Clear,220,15-06-2016 14:35
1037,30,10:35 AM,75.2,46.4,36,29.98,10,WSW,4.6,-,,,Clear,240,15-06-2016 14:55
1038,31,10:55 AM,78.8,46.4,32,29.98,10,SW,4.6,-,,,Clear,230,15-06-2016 15:00
1039,32,11:00 AM,77,48.2,36,29.97,10,West,12.7,33.4,,,Clear,280,15-06-2016 15:35
1040,33,11:35 AM,80.6,42.8,26,29.96,10,Calm,Calm,-,,,Clear,0,15-06-2016 15:55
1041,34,11:55 AM,80.6,42.8,26,29.96,10,Calm,Calm,-,,,Clear,0,15-06-2016 16:00
1042,35,12:00 PM,80.6,42.8,26,29.95,10,SSW,4.6,-,,,Clear,210,15-06-2016 16:35
1043,36,12:35 PM,80.6,41,24,29.95,10,Calm,Calm,-,,,Clear,0,15-06-2016 16:55
1044,37,12:55 PM,82.4,42.8,25,29.94,10,West,3.5,-,,,Clear,260,15-06-2016 17:00
1045,38,1:00 PM,82.4,42.8,25,29.94,10,SW,4.6,-,,,Clear,220,15-06-2016 17:35
1046,39,1:35 PM,82.4,44.6,26,29.93,10,SW,6.9,-,,,Clear,220,15-06-2016 17:55
1047,40,1:55 PM,84.2,42.8,23,29.92,10,SW,3.5,-,,,Clear,230,15-06-2016 18:00
1048,41,2:00 PM,84.2,44.6,25,29.91,10,SSW,3.5,-,,,Clear,210,15-06-2016 18:35
1049,42,2:35 PM,82.4,48.2,30,29.9,10,SSW,5.8,-,,,Clear,210,15-06-2016 18:55
1050,43,2:55 PM,84.2,44.6,25,29.89,10,SSW,6.9,-,,,Clear,210,15-06-2016 19:00
1051,44,3:00 PM,84.2,46.4,27,29.89,10,SW,5.8,-,,,Clear,220,15-06-2016 19:35
1052,45,3:35 PM,84.2,50,30,29.88,10,SW,8.1,-,,,Clear,220,15-06-2016 19:55
1053,46,3:55 PM,82.4,51.8,35,29.88,10,SSW,9.2,-,,,Clear,210,15-06-2016 20:00
1054,47,4:00 PM,82.4,53.6,37,29.87,10,SSW,5.8,-,,,Clear,210,15-06-2016 20:35
1055,48,4:35 PM,80.6,51.8,37,29.87,10,South,6.9,-,,,Clear,180,15-06-2016 20:55
1056,49,4:55 PM,80.6,53.6,39,29.86,10,South,6.9,-,,,Clear,180,15-06-2016 21:00
1057,50,5:00 PM,80.6,53.6,39,29.86,10,SSW,3.5,-,,,Clear,210,15-06-2016 21:35
1058,51,5:35 PM,80.6,53.6,39,29.85,10,South,6.9,-,,,Clear,180,15-06-2016 21:55
1059,52,5:55 PM,80.6,53.6,39,29.85,10,South,4.6,-,,,Clear,180,15-06-2016 22:00
1060,53,6:00 PM,78.8,55.4,44,29.84,10,South,8.1,25.3,,,Clear,170,15-06-2016 22:35
1061,54,6:35 PM,78.8,55.4,44,29.84,10,South,4.6,-,,,Clear,180,15-06-2016 22:55
1062,55,6:55 PM,78.8,57.2,47,29.84,10,Calm,Calm,-,,,Clear,0,15-06-2016 23:00
1063,56,7:00 PM,77,57.2,50,29.84,10,Calm,Calm,-,,,Clear,0,15-06-2016 23:35
1064,57,7:35 PM,77,57.2,50,29.84,10,Calm,Calm,-,,,Clear,0,15-06-2016 23:55
1065,58,7:55 PM,75.2,57.2,53,29.84,10,Calm,Calm,-,,,Clear,0,16-06-2016 00:00
1066,59,8:00 PM,77,57.2,50,29.84,10,Calm,Calm,-,,,Clear,0,16-06-2016 00:35
1067,60,8:35 PM,75.2,57.2,53,29.84,10,Calm,Calm,-,,,Clear,0,16-06-2016 00:55
1068,61,8:55 PM,75.2,59,57,29.84,10,Calm,Calm,-,,,Clear,0,16-06-2016 01:00
1069,62,9:00 PM,75.2,59,57,29.85,10,West,3.5,-,,,Clear,280,16-06-2016 01:35
1070,63,9:35 PM,75.2,59,57,29.86,10,West,5.8,-,,,Mostly Cloudy,270,16-06-2016 01:55
1071,64,9:55 PM,75.2,57.2,53,29.86,10,West,3.5,-,,,Overcast,260,16-06-2016 02:00
1072,65,10:00 PM,75.2,55.4,50,29.87,10,West,4.6,-,,,Mostly Cloudy,260,16-06-2016 02:35
1073,66,10:35 PM,75.2,55.4,50,29.87,10,West,5.8,-,,,Partly Cloudy,270,16-06-2016 02:55
1074,67,10:55 PM,75.2,57.2,53,29.86,10,West,4.6,-,,,Partly Cloudy,270,16-06-2016 03:00
1075,68,11:00 PM,73.4,59,61,29.86,10,West,4.6,-,,,Mostly Cloudy,280,16-06-2016 03:35
1076,69,11:35 PM,73.4,60.8,65,29.86,10,West,3.5,-,,,Scattered Clouds,270,16-06-2016 03:55
1077,70,11:55 PM,73.4,59,61,29.86,10,West,4.6,-,,,Clear,280,16-06-2016 04:00
1078,0,12:00 AM,73.4,59,61,29.85,10,West,3.5,-,,,Scattered Clouds,260,16-06-2016 04:35
1079,1,12:35 AM,73.4,59,61,29.85,10,West,3.5,-,,,Mostly Cloudy,280,16-06-2016 04:55
1080,2,12:55 AM,73.4,59,61,29.84,10,Calm,Calm,-,,,Mostly Cloudy,0,16-06-2016 05:00
1081,3,1:00 AM,73.4,60.8,65,29.83,10,West,4.6,-,,,Partly Cloudy,270,16-06-2016 05:35
1082,4,1:35 AM,73.4,60.8,65,29.83,10,WSW,4.6,-,,,Partly Cloudy,250,16-06-2016 05:55
1083,5,1:55 AM,71.6,60.8,69,29.83,10,West,3.5,-,,,Mostly Cloudy,280,16-06-2016 06:00
1084,6,2:00 AM,71.6,62.6,73,29.82,10,West,3.5,-,,,Mostly Cloudy,260,16-06-2016 06:35
1085,7,2:35 AM,71.6,62.6,73,29.81,10,Calm,Calm,-,,,Scattered Clouds,0,16-06-2016 06:55
1086,8,2:55 AM,71.6,62.6,73,29.8,10,Calm,Calm,-,,,Overcast,0,16-06-2016 07:00
1087,9,3:00 AM,71.6,62.6,73,29.8,10,WSW,3.5,-,,,Overcast,250,16-06-2016 07:35
1088,10,3:35 AM,71.6,62.6,73,29.8,10,Calm,Calm,-,,,Overcast,0,16-06-2016 07:55
1089,11,3:55 AM,69.8,62.6,78,29.79,10,Calm,Calm,-,,,Overcast,0,16-06-2016 08:00
1090,12,4:00 AM,69.8,62.6,78,29.79,10,Calm,Calm,-,,,Overcast,0,16-06-2016 08:35
1091,13,4:35 AM,69.8,62.6,78,29.79,10,Calm,Calm,-,0.02,,Overcast,0,16-06-2016 08:55
1092,14,4:55 AM,69.8,62.6,78,29.79,10,Calm,Calm,-,0.02,,Overcast,0,16-06-2016 09:00
1093,15,5:00 AM,69.8,62.6,78,29.79,10,Calm,Calm,-,,,Overcast,0,16-06-2016 09:35
1094,16,5:35 AM,69.8,62.6,78,29.79,10,Calm,Calm,-,,,Overcast,0,16-06-2016 09:55
1095,17,5:55 AM,68,62.6,83,29.79,9,Calm,Calm,-,0.01,,Overcast,0,16-06-2016 10:00
1096,18,6:00 AM,66.2,60.8,83,29.8,10,Calm,Calm,-,,,Overcast,0,16-06-2016 10:35
1097,19,6:35 AM,66.2,59,78,29.8,10,Calm,Calm,-,,,Overcast,0,16-06-2016 10:55
1098,20,6:55 AM,66.2,60.8,83,29.8,10,Calm,Calm,-,,,Overcast,0,16-06-2016 11:00
1099,21,7:00 AM,66.2,60.8,83,29.81,10,NE,3.5,-,0.01,,Overcast,50,16-06-2016 11:35
1100,22,7:35 AM,68,62.6,83,29.8,10,ENE,9.2,-,0.01,,Overcast,60,16-06-2016 11:55
1101,23,7:55 AM,68,62.6,83,29.81,10,NNE,5.8,-,0.01,,Overcast,30,16-06-2016 12:00
1102,24,8:00 AM,68,62.6,83,29.81,10,NNE,5.8,-,,,Overcast,30,16-06-2016 12:35
1103,25,8:35 AM,68,62.6,83,29.81,10,NE,8.1,-,,,Overcast,50,16-06-2016 12:55
1104,26,8:55 AM,68,62.6,83,29.8,10,East,3.5,-,,,Overcast,80,16-06-2016 13:00
1105,27,9:00 AM,68,62.6,83,29.79,10,ENE,4.6,-,,,Overcast,60,16-06-2016 13:35
1106,28,9:35 AM,68,62.6,83,29.79,10,Calm,Calm,-,,,Overcast,0,16-06-2016 13:55
1107,29,9:55 AM,68,60.8,78,29.78,10,Calm,Calm,-,,,Overcast,0,16-06-2016 14:00
1108,30,10:00 AM,69.8,60.8,73,29.79,10,Calm,Calm,-,,,Overcast,0,16-06-2016 14:35
1109,31,10:35 AM,69.8,60.8,73,29.79,10,ENE,4.6,-,,,Overcast,60,16-06-2016 14:55
1110,32,10:55 AM,69.8,60.8,73,29.79,10,NE,3.5,-,,,Overcast,50,16-06-2016 15:00
1111,33,11:00 AM,71.6,60.8,69,29.79,10,ENE,4.6,-,,,Overcast,60,16-06-2016 15:35
1112,34,11:35 AM,71.6,60.8,69,29.8,10,NE,4.6,-,,,Overcast,50,16-06-2016 15:55
1113,35,11:55 AM,71.6,60.8,69,29.79,10,NE,5.8,-,,,Overcast,50,16-06-2016 16:00
1114,36,12:00 PM,71.6,60.8,69,29.79,10,NE,6.9,-,,,Overcast,50,16-06-2016 16:35
1115,37,12:35 PM,71.6,60.8,69,29.79,10,Calm,Calm,-,,,Overcast,0,16-06-2016 16:55
1116,38,12:55 PM,73.4,59,61,29.8,10,Calm,Calm,-,,,Overcast,0,16-06-2016 17:00
1117,39,1:00 PM,73.4,55.4,53,29.8,10,Calm,Calm,-,,,Overcast,0,16-06-2016 17:35
1118,40,1:35 PM,73.4,55.4,53,29.8,10,SSE,5.8,-,,,Overcast,150,16-06-2016 17:55
1119,41,1:55 PM,71.6,55.4,57,29.81,10,SW,3.5,-,,,Overcast,220,16-06-2016 18:00
1120,42,2:00 PM,71.6,53.6,53,29.8,10,SW,3.5,-,,,Overcast,220,16-06-2016 18:35
1121,43,2:35 PM,71.6,55.4,57,29.8,9,SW,3.5,-,,,Overcast,220,16-06-2016 18:55
1122,44,2:55 PM,71.6,57.2,60,29.8,9,West,5.8,34.5,,,Overcast,270,16-06-2016 19:00
1123,45,3:00 PM,71.6,60.8,69,29.79,10,WSW,3.5,-,,,Overcast,250,16-06-2016 19:35
1124,46,3:35 PM,71.6,60.8,69,29.79,10,West,3.5,-,,,Overcast,260,16-06-2016 19:55
1125,47,3:55 PM,71.6,59,64,29.78,9,Calm,Calm,-,,,Overcast,0,16-06-2016 20:00
1126,48,4:00 PM,71.6,57.2,60,29.77,10,Calm,Calm,-,,,Overcast,0,16-06-2016 20:35
1127,49,4:35 PM,71.6,55.4,57,29.76,9,Calm,Calm,-,,,Scattered Clouds,0,16-06-2016 20:55
1128,50,4:55 PM,73.4,55.4,53,29.76,10,West,3.5,-,,,Mostly Cloudy,260,16-06-2016 21:00
1129,51,5:00 PM,73.4,55.4,53,29.75,10,WSW,3.5,-,,,Overcast,250,16-06-2016 21:35
1130,52,5:35 PM,73.4,57.2,57,29.74,9,West,4.6,-,,,Overcast,270,16-06-2016 21:55
1131,53,5:55 PM,73.4,57.2,57,29.74,10,Calm,Calm,-,,,Overcast,0,16-06-2016 22:00
1132,54,6:00 PM,73.4,57.2,57,29.74,10,Calm,Calm,-,,,Overcast,0,16-06-2016 22:35
1133,55,6:35 PM,71.6,60.8,69,29.73,10,Calm,Calm,-,,,Overcast,0,16-06-2016 22:55
1134,56,6:55 PM,73.4,59,61,29.73,10,Calm,Calm,-,,,Overcast,0,16-06-2016 23:00
1135,57,7:00 PM,71.6,59,64,29.74,10,Calm,Calm,-,,,Overcast,0,16-06-2016 23:35
1136,58,7:35 PM,71.6,59,64,29.75,10,Calm,Calm,-,,,Overcast,0,16-06-2016 23:55
1137,59,7:55 PM,69.8,60.8,73,29.76,10,WSW,4.6,48.3,,,Overcast,240,17-06-2016 00:00
1138,60,8:00 PM,69.8,60.8,73,29.76,10,Calm,Calm,-,,,Overcast,0,17-06-2016 00:35
1139,61,8:35 PM,69.8,60.8,73,29.76,10,WSW,3.5,-,,,Overcast,250,17-06-2016 00:55
1140,62,8:55 PM,69.8,59,68,29.76,10,WSW,3.5,-,,,Overcast,250,17-06-2016 01:00
1141,63,9:00 PM,69.8,60.8,73,29.76,10,WSW,4.6,-,,,Overcast,250,17-06-2016 01:35
1142,64,9:35 PM,68,60.8,78,29.76,10,Calm,Calm,-,,,Overcast,0,17-06-2016 01:55
1143,65,9:55 PM,68,60.8,78,29.76,10,Calm,Calm,-,,,Overcast,0,17-06-2016 02:00
1144,66,10:00 PM,68,60.8,78,29.77,10,Calm,Calm,-,,,Overcast,0,17-06-2016 02:35
1145,67,10:35 PM,68,60.8,78,29.78,10,Calm,Calm,-,,,Overcast,0,17-06-2016 02:55
1146,68,10:55 PM,68,59,73,29.78,10,WSW,3.5,-,,,Overcast,250,17-06-2016 03:00
1147,69,11:00 PM,68,60.8,78,29.79,10,WSW,3.5,-,,,Scattered Clouds,250,17-06-2016 03:35
1148,70,11:35 PM,68,60.8,78,29.78,10,Calm,Calm,-,,,Clear,0,17-06-2016 03:55
1149,71,11:55 PM,66.2,60.8,83,29.78,10,West,3.5,-,,,Clear,260,17-06-2016 04:00
1150,0,12:00 AM,66.2,60.8,83,29.78,10,Calm,Calm,-,,,Clear,0,17-06-2016 04:35
1151,1,12:35 AM,66.2,60.8,83,29.79,10,Calm,Calm,-,,,Mostly Cloudy,0,17-06-2016 04:55
1152,2,12:55 AM,66.2,60.8,83,29.8,10,Calm,Calm,-,,,Overcast,0,17-06-2016 05:00
1153,3,1:00 AM,66.2,60.8,83,29.8,10,West,4.6,-,,,Overcast,280,17-06-2016 05:35
1154,4,1:35 AM,66.2,59,78,29.81,10,Calm,Calm,-,,,Overcast,0,17-06-2016 05:55
1155,5,1:55 AM,66.2,57.2,73,29.8,10,Calm,Calm,-,,,Mostly Cloudy,0,17-06-2016 06:00
1156,6,2:00 AM,66.2,57.2,73,29.8,10,Calm,Calm,-,,,Scattered Clouds,0,17-06-2016 06:35
1157,7,2:35 AM,66.2,57.2,73,29.8,10,Calm,Calm,-,,,Scattered Clouds,0,17-06-2016 06:55
1158,8,2:55 AM,66.2,59,78,29.8,10,Calm,Calm,-,,,Overcast,0,17-06-2016 07:00
1159,9,3:00 AM,66.2,59,78,29.8,10,Calm,Calm,-,,,Overcast,0,17-06-2016 07:35
1160,10,3:35 AM,66.2,59,78,29.8,10,Calm,Calm,-,,,Mostly Cloudy,0,17-06-2016 07:55
1161,11,3:55 AM,66.2,59,78,29.8,10,Calm,Calm,-,,,Clear,0,17-06-2016 08:00
1162,12,4:00 AM,66.2,60.8,83,29.8,10,Calm,Calm,-,,,Clear,0,17-06-2016 08:35
1163,13,4:35 AM,66.2,60.8,83,29.8,10,Calm,Calm,-,,,Clear,0,17-06-2016 08:55
1164,14,4:55 AM,66.2,60.8,83,29.81,10,Calm,Calm,-,,,Clear,0,17-06-2016 09:00
1165,15,5:00 AM,66.2,62.6,88,29.81,10,Calm,Calm,-,,,Clear,0,17-06-2016 09:35
1166,16,5:35 AM,66.2,62.6,88,29.82,10,Calm,Calm,-,,,Clear,0,17-06-2016 09:55
1167,17,5:55 AM,64.4,62.6,94,29.83,10,Calm,Calm,-,,,Clear,0,17-06-2016 10:00
1168,18,6:00 AM,66.2,60.8,83,29.83,10,Calm,Calm,-,,,Clear,0,17-06-2016 10:35
1169,19,6:35 AM,66.2,62.6,88,29.84,10,Calm,Calm,-,,,Clear,0,17-06-2016 10:55
1170,20,6:55 AM,66.2,62.6,88,29.85,10,SSE,3.5,-,,,Partly Cloudy,150,17-06-2016 11:00
1171,21,7:00 AM,66.2,62.6,88,29.85,9,Calm,Calm,-,,,Partly Cloudy,0,17-06-2016 11:35
1172,22,7:35 AM,66.2,60.8,83,29.85,10,ENE,4.6,-,,,Clear,70,17-06-2016 11:55
1173,23,7:55 AM,68,59,73,29.87,10,ENE,8.1,-,,,Clear,60,17-06-2016 12:00
1174,24,8:00 AM,69.8,57.2,64,29.88,10,NNE,10.4,-,,,Clear,30,17-06-2016 12:35
1175,25,8:35 AM,69.8,57.2,64,29.88,10,NE,9.2,17.3,,,Clear,50,17-06-2016 12:55
1176,26,8:55 AM,69.8,57.2,64,29.89,10,ENE,10.4,-,,,Clear,70,17-06-2016 13:00
1177,27,9:00 AM,69.8,57.2,64,29.89,10,ENE,11.5,-,,,Clear,60,17-06-2016 13:35
1178,28,9:35 AM,71.6,57.2,60,29.9,10,ENE,11.5,-,,,Clear,70,17-06-2016 13:55
1179,29,9:55 AM,71.6,57.2,60,29.91,10,ENE,12.7,-,,,Clear,60,17-06-2016 14:00
1180,30,10:00 AM,73.4,59,61,29.92,10,ENE,11.5,17.3,,,Partly Cloudy,60,17-06-2016 14:35
1181,31,10:35 AM,73.4,59,61,29.92,10,NE,12.7,-,,,Partly Cloudy,50,17-06-2016 14:55
1182,32,10:55 AM,73.4,60.8,65,29.93,10,ENE,10.4,-,,,Clear,70,17-06-2016 15:00
1183,33,11:00 AM,73.4,60.8,65,29.94,10,ENE,13.8,18.4,,,Clear,60,17-06-2016 15:35
1184,34,11:35 AM,73.4,60.8,65,29.95,10,ENE,16.1,21.9,,,Clear,60,17-06-2016 15:55
1185,35,11:55 AM,73.4,60.8,65,29.95,10,NE,10.4,-,,,Partly Cloudy,50,17-06-2016 16:00
1186,36,12:00 PM,75.2,60.8,61,29.96,10,ENE,9.2,-,,,Clear,70,17-06-2016 16:35
1187,37,12:35 PM,75.2,60.8,61,29.96,10,NE,11.5,27.6,,,Scattered Clouds,50,17-06-2016 16:55
1188,38,12:55 PM,75.2,60.8,61,29.97,10,NE,8.1,-,,,Scattered Clouds,50,17-06-2016 17:00
1189,39,1:00 PM,73.4,57.2,57,29.98,10,SE,4.6,-,,,Overcast,130,17-06-2016 17:35
1190,40,1:35 PM,71.6,60.8,69,29.98,10,ENE,11.5,-,,,Overcast,60,17-06-2016 17:55
1191,41,1:55 PM,73.4,57.2,57,29.99,10,NE,5.8,-,,,Scattered Clouds,40,17-06-2016 18:00
1192,42,2:00 PM,75.2,48.2,38,29.99,10,SE,11.5,18.4,,,Clear,140,17-06-2016 18:35
1193,43,2:35 PM,75.2,48.2,38,30,10,East,4.6,19.6,,,Clear,80,17-06-2016 18:55
1194,44,2:55 PM,75.2,46.4,36,30,10,SE,10.4,18.4,,,Clear,130,17-06-2016 19:00
1195,45,3:00 PM,77,46.4,34,30.01,9,SE,11.5,18.4,,,Clear,140,17-06-2016 19:35
1196,46,3:35 PM,77,46.4,34,30.01,10,SE,12.7,17.3,,,Clear,130,17-06-2016 19:55
1197,47,3:55 PM,75.2,46.4,36,30.01,10,SE,11.5,18.4,,,Clear,130,17-06-2016 20:00
1198,48,4:00 PM,75.2,44.6,34,30.02,10,SSE,15,18.4,,,Clear,150,17-06-2016 20:35
1199,49,4:35 PM,75.2,42.8,31,30.02,10,SE,13.8,20.7,,,Clear,140,17-06-2016 20:55
1200,50,4:55 PM,75.2,42.8,31,30.02,10,ESE,10.4,16.1,,,Clear,110,17-06-2016 21:00
1201,51,5:00 PM,75.2,41,29,30.02,10,East,9.2,19.6,,,Clear,100,17-06-2016 21:35
1202,52,5:35 PM,75.2,44.6,34,30.02,10,SE,9.2,-,,,Clear,130,17-06-2016 21:55
1203,53,5:55 PM,73.4,42.8,33,30.02,10,SE,8.1,-,,,Clear,130,17-06-2016 22:00
1204,54,6:00 PM,73.4,46.4,38,30.03,10,SE,6.9,-,,,Clear,140,17-06-2016 22:35
1205,55,6:35 PM,73.4,44.6,36,30.04,10,SE,4.6,-,,,Clear,140,17-06-2016 22:55
1206,56,6:55 PM,71.6,48.2,43,30.04,10,ESE,4.6,-,,,Clear,120,17-06-2016 23:00
1207,57,7:00 PM,69.8,50,49,30.04,10,ESE,5.8,-,,,Clear,120,17-06-2016 23:35
1208,58,7:35 PM,69.8,48.2,46,30.05,10,SE,5.8,-,,,Clear,130,17-06-2016 23:55
1209,59,7:55 PM,69.8,48.2,46,30.06,10,SSE,3.5,-,,,Clear,150,18-06-2016 00:00
1210,60,8:00 PM,66.2,48.2,52,30.07,10,SSE,6.9,-,,,Clear,160,18-06-2016 00:35
1211,61,8:35 PM,66.2,48.2,52,30.07,10,South,6.9,-,,,Clear,170,18-06-2016 00:55
1212,62,8:55 PM,66.2,48.2,52,30.08,10,SSE,4.6,-,,,Clear,150,18-06-2016 01:00
1213,63,9:00 PM,66.2,51.8,60,30.09,10,Calm,Calm,-,,,Clear,0,18-06-2016 01:35
1214,64,9:35 PM,66.2,50,56,30.11,10,South,6.9,-,,,Clear,180,18-06-2016 01:55
1215,65,9:55 PM,66.2,51.8,60,30.12,10,South,3.5,-,,,Clear,170,18-06-2016 02:00
1216,66,10:00 PM,66.2,51.8,60,30.12,10,SSE,3.5,-,,,Clear,160,18-06-2016 02:35
1217,67,10:35 PM,64.4,51.8,64,30.13,10,Calm,Calm,-,,,Clear,0,18-06-2016 02:55
1218,68,10:55 PM,64.4,51.8,64,30.12,10,SSW,3.5,-,,,Clear,200,18-06-2016 03:00
